yearBuilt,url,longitude,homeStatus,real estate provider,paymentPeriod,isListed,relaxed,postal_code,title,address,facts and features,currency,commute,price,latitude,city,homeType,state,bedrooms,bathrooms,area
-1,https://www.zillow.com/homedetails/671-Liberty-Ave-2FD-Brooklyn-NY-11207/2080951836_zpid/,-73.885136,FOR_RENT,,,,False,11207,Apartment for rent,"671 Liberty Ave # 2FD, Brooklyn, NY 11207","1 bds, 1.0 ba ,None sqft",USD,,"$1,799/mo",40.676309,Brooklyn,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/537-Central-Ave-APT-2B-Brooklyn-NY-11207/2099090460_zpid/,-73.911163,FOR_RENT,,,,False,11207,Apartment for rent,"537 Central Ave APT 2B, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,300/mo",40.690408,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/294-Ashford-St-2-Brooklyn-NY-11207/2085560037_zpid/,-73.885728,FOR_RENT,,,,False,11207,Apartment for rent,"294 Ashford St # 2, Brooklyn, NY 11207","3 bds, 1.0 ba ,1100 sqft",USD,,"$2,395/mo",40.675248,Brooklyn,MULTI_FAMILY,NY,3,1.0,1100
-1,https://www.zillow.com/homedetails/278-Eldert-St-2-Brooklyn-NY-11207/2080999326_zpid/,-73.907569,FOR_RENT,,,,False,11207,Apartment for rent,"278 Eldert St # 2, Brooklyn, NY 11207","2 bds, 1.5 ba ,None sqft",USD,,"$3,000/mo",40.691973,Brooklyn,MULTI_FAMILY,NY,2,1.5,
-1,https://www.zillow.com/homedetails/225-Eldert-St-APT-3L-Brooklyn-NY-11207/2101490499_zpid/,-73.909286,FOR_RENT,,,,False,11207,Apartment for rent,"225 Eldert St APT 3L, Brooklyn, NY 11207","3 bds, 1.0 ba ,None sqft",USD,,"$2,600/mo",40.690933,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/421-Van-Siclen-Ave-2-Brooklyn-NY-11207/2081023101_zpid/,-73.889188,FOR_RENT,,,,False,11207,Apartment for rent,"421 Van Siclen Ave # 2, Brooklyn, NY 11207","3 bds, 2.0 ba ,1150 sqft",USD,,"$2,499/mo",40.66943,Brooklyn,MULTI_FAMILY,NY,3,2.0,1150
-1,https://www.zillow.com/homedetails/1945-Broadway-APT-4-Brooklyn-NY-11207/2088225104_zpid/,-73.904396,FOR_RENT,,,,False,11207,Apartment for rent,"1945 Broadway APT 4, Brooklyn, NY 11207","3 bds, 1.0 ba ,None sqft",USD,,"$2,445/mo",40.679737,Brooklyn,MULTI_FAMILY,NY,3,1.0,
,https://www.zillow.com/b/1236-halsey-st-brooklyn-ny-3wCt/,-73.908521,,,,,False,,For Rent,"1236 Halsey St, Brooklyn, NY"," bds,  ba , sqft",,,,40.692183,,,,,,
,https://www.zillow.com/b/544-schenck-ave-brooklyn-ny-97bQXd/,-73.887274,,,,,False,,For Rent,"544 Schenck Ave, Brooklyn, NY"," bds,  ba , sqft",,,,40.66712,,,,,,
1901,https://www.zillow.com/homedetails/80-Cooper-St-Brooklyn-NY-11207/30630843_zpid/,-73.909098,FOR_RENT,,,,False,11207,Apartment for rent,"80 Cooper St, Brooklyn, NY 11207","2 bds, 1.0 ba ,850 sqft",USD,,"$2,700/mo",40.685636,Brooklyn,MULTI_FAMILY,NY,2,1.0,850
-1,https://www.zillow.com/homedetails/663-Evergreen-Ave-APT-1L-Brooklyn-NY-11207/2100500487_zpid/,-73.909821,FOR_RENT,,,,False,11207,Apartment for rent,"663 Evergreen Ave APT 1L, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,200/mo",40.687332,Brooklyn,MULTI_FAMILY,NY,2,1.0,
2007,https://www.zillow.com/homedetails/96-Covert-St-2-Brooklyn-NY-11207/2121461267_zpid/,-73.910981,FOR_RENT,,,,False,11207,Apartment for rent,"96 Covert St # 2, Brooklyn, NY 11207","3 bds, 1.5 ba ,1400 sqft",USD,,"$3,200/mo",40.687294,Brooklyn,MULTI_FAMILY,NY,3,1.5,1400
-1,https://www.zillow.com/homedetails/1894-Broadway-APT-2F-Brooklyn-NY-11207/2080973961_zpid/,-73.906379,FOR_RENT,,,,False,11207,Apartment for rent,"1894 Broadway APT 2F, Brooklyn, NY 11207","0 bds, 1.0 ba ,None sqft",USD,,"$1,600/mo",40.680273,Brooklyn,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/945-Schenck-Ave-3F-Brooklyn-NY-11207/2080973957_zpid/,-73.880873,FOR_RENT,,,,False,11207,Apartment for rent,"945 Schenck Ave # 3F, Brooklyn, NY 11207","3 bds, 1.0 ba ,None sqft",USD,,"$1,900/mo",40.657506,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/675-Van-Siclen-Ave-1-Brooklyn-NY-11207/2080978765_zpid/,-73.887241,FOR_RENT,,,,False,11207,Townhouse for rent,"675 Van Siclen Ave # 1, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$1,850/mo",40.663128,Brooklyn,TOWNHOUSE,NY,2,1.0,
-1,https://www.zillow.com/homedetails/544-Wyona-St-1-Brooklyn-NY-11207/2080981803_zpid/,-73.891524,FOR_RENT,,,,False,11207,Apartment for rent,"544 Wyona St # 1, Brooklyn, NY 11207","3 bds, 1.0 ba ,None sqft",USD,,"$2,000/mo",40.66526,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/227-Eldert-St-C1-Brooklyn-NY-11207/2080981809_zpid/,-73.909233,FOR_RENT,,,,False,11207,Apartment for rent,"227 Eldert St # C1, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,150/mo",40.690987,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/338-Warwick-St-APT-1-Brooklyn-NY-11207/2080985147_zpid/,-73.886628,FOR_RENT,,,,False,11207,Apartment for rent,"338 Warwick St APT 1, Brooklyn, NY 11207","4 bds, 1.0 ba ,None sqft",USD,,"$2,800/mo",40.675398,Brooklyn,MULTI_FAMILY,NY,4,1.0,
-1,https://www.zillow.com/homedetails/308-Ashford-St-APT-2-Brooklyn-NY-11207/2103735252_zpid/,-73.88496,FOR_RENT,,,,False,11207,Apartment for rent,"308 Ashford St APT 2, Brooklyn, NY 11207","3 bds, 1.0 ba ,704 sqft",USD,,"$2,100/mo",40.67284,Brooklyn,MULTI_FAMILY,NY,3,1.0,704
-1,https://www.zillow.com/homedetails/1048-Decatur-St-3A-Brooklyn-NY-11207/2080992280_zpid/,-73.910176,FOR_RENT,,,,False,11207,Apartment for rent,"1048 Decatur St # 3A, Brooklyn, NY 11207","3 bds, 2.0 ba ,None sqft",USD,,"$2,900/mo",40.685729,Brooklyn,MULTI_FAMILY,NY,3,2.0,
-1,https://www.zillow.com/homedetails/127-Moffat-St-3B-Brooklyn-NY-11207/2080996230_zpid/,-73.907753,FOR_RENT,,,,False,11207,Apartment for rent,"127 Moffat St # 3B, Brooklyn, NY 11207","1 bds, 1.0 ba ,None sqft",USD,,"$1,999/mo",40.686534,Brooklyn,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/580-Wilson-Ave-2-Brooklyn-NY-11207/2105038792_zpid/,-73.907894,FOR_RENT,,,,False,11207,Apartment for rent,"580 Wilson Ave # 2, Brooklyn, NY 11207","3 bds, 1.0 ba ,None sqft",USD,,"$2,499/mo",40.690341,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/1466-Bushwick-Ave-APT-2L-Brooklyn-NY-11207/2101366270_zpid/,-73.907752,FOR_RENT,,,,False,11207,Apartment for rent,"1466 Bushwick Ave APT 2L, Brooklyn, NY 11207","3 bds, 1.0 ba ,None sqft",USD,,"$2,875/mo",40.683246,Brooklyn,MULTI_FAMILY,NY,3,1.0,
,https://www.zillow.com/b/553-williams-ave-brooklyn-ny-97bQcZ/,-73.896951,,,,,False,,For Rent,"553 Williams Ave, Brooklyn, NY"," bds,  ba , sqft",,,,40.662179,,,,,,
-1,https://www.zillow.com/homedetails/700-Evergreen-Ave-2F-Brooklyn-NY-11207/2084207903_zpid/,-73.910981,FOR_RENT,,,,False,11207,Apartment for rent,"700 Evergreen Ave # 2F, Brooklyn, NY 11207","2 bds, 2.0 ba ,None sqft",USD,,"$2,500/mo",40.687466,Brooklyn,MULTI_FAMILY,NY,2,2.0,
-1,https://www.zillow.com/homedetails/656-Chauncey-St-1A-Brooklyn-NY-11207/2081002430_zpid/,-73.909045,FOR_RENT,,,,False,11207,Apartment for rent,"656 Chauncey St # 1A, Brooklyn, NY 11207","1 bds, 1.0 ba ,None sqft",USD,,"$2,350/mo",40.683656,Brooklyn,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/88-Wyona-St-2-Brooklyn-NY-11207/2081089462_zpid/,-73.894536,FOR_RENT,,,,False,11207,Apartment for rent,"88 Wyona St # 2, Brooklyn, NY 11207","3 bds, 1.0 ba ,1000 sqft",USD,,"$2,500/mo",40.677135,Brooklyn,MULTI_FAMILY,NY,3,1.0,1000
-1,https://www.zillow.com/homedetails/637-Blake-Ave-1-Brooklyn-NY-11207/2081066189_zpid/,-73.895404,FOR_RENT,,,,False,11207,Apartment for rent,"637 Blake Ave # 1, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,000/mo",40.667955,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/120-Van-Siclen-Ave-APT-2R-Brooklyn-NY-11207/2087159207_zpid/,-73.891802,FOR_RENT,,,,False,11207,Apartment for rent,"120 Van Siclen Ave APT 2R, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$1,950/mo",40.6774,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/39-Granite-St-2F-Brooklyn-NY-11207/2081025811_zpid/,-73.907759,FOR_RENT,,,,False,11207,Apartment for rent,"39 Granite St # 2F, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,499/mo",40.682947,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/337-Bradford-St-2-Brooklyn-NY-11207/2081041931_zpid/,-73.891403,FOR_RENT,,,,False,11207,Apartment for rent,"337 Bradford St # 2, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,000/mo",40.670791,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/100-Covert-St-APT-2-Brooklyn-NY-11207/2081047479_zpid/,-73.910647,FOR_RENT,,,,False,11207,Apartment for rent,"100 Covert St APT 2, Brooklyn, NY 11207","2 bds, 2.0 ba ,None sqft",USD,,"$2,500/mo",40.687689,Brooklyn,MULTI_FAMILY,NY,2,2.0,
-1,https://www.zillow.com/homedetails/1004-Halsey-St-3F-Brooklyn-NY-11207/2082253886_zpid/,-73.914263,FOR_RENT,,,,False,11207,Apartment for rent,"1004 Halsey St # 3F, Brooklyn, NY 11207","3 bds, 2.0 ba ,720 sqft",USD,,"$2,650/mo",40.686338,Brooklyn,MULTI_FAMILY,NY,3,2.0,720
-1,https://www.zillow.com/homedetails/188-Jamaica-Ave-2-Brooklyn-NY-11207/2081062505_zpid/,-73.892931,FOR_RENT,,,,False,11207,Apartment for rent,"188 Jamaica Ave # 2, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$1,800/mo",40.680077,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/69-Cooper-St-APT-1L-Brooklyn-NY-11207/2119434467_zpid/,-73.909822,FOR_RENT,,,,False,11207,Apartment for rent,"69 Cooper St APT 1L, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,200/mo",40.685614,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/626-Blake-Ave-1-Brooklyn-NY-11207/2081065575_zpid/,-73.895584,FOR_RENT,,,,False,11207,Apartment for rent,"626 Blake Ave # 1, Brooklyn, NY 11207","2 bds, 1.0 ba ,None sqft",USD,,"$2,100/mo",40.667514,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/33-De-Sales-Pl-2-Brooklyn-NY-11207/2081071229_zpid/,-73.905708,FOR_RENT,,,,False,11207,Apartment for rent,"33 De Sales Pl # 2, Brooklyn, NY 11207","3 bds, 1.0 ba ,None sqft",USD,,"$2,300/mo",40.681462,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/190-Chestnut-St-2-Brooklyn-NY-11208/2080926513_zpid/,-73.875515,FOR_RENT,,,,False,11208,Apartment for rent,"190 Chestnut St # 2, Brooklyn, NY 11208","1 bds, 1.0 ba ,None sqft",USD,,$800/mo,40.683347,Brooklyn,APARTMENT,NY,1,1.0,
-1,https://www.zillow.com/homedetails/172-Ridgewood-Ave-2-Brooklyn-NY-11208/2080928271_zpid/,-73.88232,FOR_RENT,,,,False,11208,Apartment for rent,"172 Ridgewood Ave # 2, Brooklyn, NY 11208","3 bds, 2.0 ba ,None sqft",USD,,"$2,400/mo",40.682967,Brooklyn,APARTMENT,NY,3,2.0,
-1,https://www.zillow.com/homedetails/701-Linwood-St-2-Brooklyn-NY-11208/2080928344_zpid/,-73.880813,FOR_RENT,,,,False,11208,Apartment for rent,"701 Linwood St # 2, Brooklyn, NY 11208","1 bds, 1.0 ba ,None sqft",USD,,"$1,650/mo",40.667954,Brooklyn,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/193-Chestnut-St-APT-3N-Brooklyn-NY-11208/2098222935_zpid/,-73.875118,FOR_RENT,,,,False,11208,Apartment for rent,"193 Chestnut St APT 3N, Brooklyn, NY 11208","2 bds, 1.0 ba ,850 sqft",USD,,"$1,900/mo",40.68332,Brooklyn,MULTI_FAMILY,NY,2,1.0,850
-1,https://www.zillow.com/homedetails/Ridgewood-Ave-Brooklyn-NY-11208/2080932334_zpid/,-73.86797,FOR_RENT,,,,False,11208,Apartment for rent,"Ridgewood Ave, Brooklyn, NY 11208","4 bds, None ba ,None sqft",USD,,"$2,450/mo",40.68659,Brooklyn,MULTI_FAMILY,NY,4,,
-1,https://www.zillow.com/homedetails/1049-Glenmore-Ave-APT-2A-Brooklyn-NY-11208/2084183985_zpid/,-73.871179,FOR_RENT,,,,False,11208,Apartment for rent,"1049 Glenmore Ave APT 2A, Brooklyn, NY 11208","2 bds, 1.0 ba ,800 sqft",USD,,"$2,000/mo",40.677046,Brooklyn,APARTMENT,NY,2,1.0,800
-1,https://www.zillow.com/homedetails/984-Dumont-Ave-APT-2R-Brooklyn-NY-11208/2080935467_zpid/,-73.882191,FOR_RENT,,,,False,11208,Apartment for rent,"984 Dumont Ave APT 2R, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$2,000/mo",40.667892,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/285-Montauk-Ave-1-Brooklyn-NY-11208/2083078102_zpid/,-73.877093,FOR_RENT,,,,False,11208,Apartment for rent,"285 Montauk Ave # 1, Brooklyn, NY 11208","2 bds, 1.0 ba ,1000 sqft",USD,,"$2,200/mo",40.671735,Brooklyn,APARTMENT,NY,2,1.0,1000
1899,https://www.zillow.com/homedetails/598-Ridgewood-Ave-APT-2B-Brooklyn-NY-11208/2085607791_zpid/,-73.867159,FOR_RENT,,,,False,11208,Apartment for rent,"598 Ridgewood Ave APT 2B, Brooklyn, NY 11208","4 bds, 1.0 ba ,1200 sqft",USD,,"$2,450/mo",40.686565,Brooklyn,APARTMENT,NY,4,1.0,1200
1920,https://www.zillow.com/homedetails/74-Highland-Pl-1-Brooklyn-NY-11208/2080949557_zpid/,-73.882024,FOR_RENT,,,,False,11208,Apartment for rent,"74 Highland Pl # 1, Brooklyn, NY 11208","3 bds, 1.0 ba ,None sqft",USD,,"$2,600/mo",40.683615,Brooklyn,APARTMENT,NY,3,1.0,
-1,https://www.zillow.com/homedetails/59-Logan-St-APT-D1-Brooklyn-NY-11208/2080951853_zpid/,-73.878669,FOR_RENT,,,,False,11208,Apartment for rent,"59 Logan St APT D1, Brooklyn, NY 11208","1 bds, 1.0 ba ,None sqft",USD,,"$1,599/mo",40.68526,Brooklyn,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/0-Schenck-1-Brooklyn-NY-11208/2080952054_zpid/,-73.872148,FOR_RENT,,,,False,11208,Apartment for rent,"0 Schenck # 1, Brooklyn, NY 11208","3 bds, 1.5 ba ,None sqft",USD,,"$2,500/mo",40.674728,Brooklyn,APARTMENT,NY,3,1.5,
1931,https://www.zillow.com/homedetails/168-Norwood-Ave-3-Brooklyn-NY-11208/2080952091_zpid/,-73.879614,FOR_RENT,,,,False,11208,Apartment for rent,"168 Norwood Ave # 3, Brooklyn, NY 11208","4 bds, 1.0 ba ,None sqft",USD,,"$2,650/mo",40.682041,Brooklyn,MULTI_FAMILY,NY,4,1.0,
-1,https://www.zillow.com/homedetails/51-Berriman-St-2A-Brooklyn-NY-11208/2080958733_zpid/,-73.880724,FOR_RENT,,,,False,11208,Apartment for rent,"51 Berriman St # 2A, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$1,799/mo",40.677625,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/Fulton-St-Brooklyn-NY-11208/2080974138_zpid/,-73.88378,FOR_RENT,,,,False,11208,Apartment for rent,"Fulton St, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$2,100/mo",40.68024,Brooklyn,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/512-Linwood-St-APT-2-Brooklyn-NY-11208/2086672267_zpid/,-73.882422,FOR_RENT,,,,False,11208,Apartment for rent,"512 Linwood St APT 2, Brooklyn, NY 11208","3 bds, 1.0 ba ,1000 sqft",USD,,"$2,150/mo",40.672705,Brooklyn,MULTI_FAMILY,NY,3,1.0,1000
-1,https://www.zillow.com/homedetails/97-Hale-Ave-2-Brooklyn-NY-11208/2080968674_zpid/,-73.880295,FOR_RENT,,,,False,11208,Apartment for rent,"97 Hale Ave # 2, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$2,100/mo",40.68286,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/Crescent-St-Brooklyn-NY-11208/2080974971_zpid/,-73.87372,FOR_RENT,,,,False,11208,Apartment for rent,"Crescent St, Brooklyn, NY 11208","3 bds, 1.5 ba ,None sqft",USD,,"$2,200/mo",40.68838,Brooklyn,APARTMENT,NY,3,1.5,
-1,https://www.zillow.com/homedetails/461-Eldert-Ln-2-Brooklyn-NY-11208/2080975980_zpid/,-73.865192,FOR_RENT,,,,False,11208,Apartment for rent,"461 Eldert Ln # 2, Brooklyn, NY 11208","2 bds, 1.0 ba ,2783 sqft",USD,,"$2,000/mo",40.679784,Brooklyn,APARTMENT,NY,2,1.0,2783
-1,https://www.zillow.com/homedetails/16-Atkins-Ave-1L-Brooklyn-NY-11208/2080976739_zpid/,-73.880091,FOR_RENT,,,,False,11208,Apartment for rent,"16 Atkins Ave # 1L, Brooklyn, NY 11208","1 bds, 1.0 ba ,None sqft",USD,,"$1,599/mo",40.678928,Brooklyn,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/975-liberty-ave-brooklyn-ny-46MF/,-73.873759,,,,,False,,For Rent,"975 Liberty Ave, Brooklyn, NY"," bds,  ba , sqft",,,,40.677736,,,,,,
-1,https://www.zillow.com/homedetails/Euclid-Ave-Brooklyn-NY-11208/2080994671_zpid/,-73.87409,FOR_RENT,,,,False,11208,Apartment for rent,"Euclid Ave, Brooklyn, NY 11208","2 bds, 1.0 ba ,1880 sqft",USD,,"$2,300/mo",40.68308,Brooklyn,APARTMENT,NY,2,1.0,1880
-1,https://www.zillow.com/homedetails/Mckinley-Ave-Brooklyn-NY-11208/2080981880_zpid/,-73.86465,FOR_RENT,,,,False,11208,Apartment for rent,"Mckinley Ave, Brooklyn, NY 11208","3 bds, 1.0 ba ,2080 sqft",USD,,"$2,200/mo",40.68085,Brooklyn,MULTI_FAMILY,NY,3,1.0,2080
,"https://www.zillow.com/b/278-Autumn-Ave-Brooklyn-NY/40.683429,-73.870406_ll/",-73.870406,,,,,False,,For Rent,"278 Autumn Ave, Brooklyn, NY"," bds,  ba , sqft",,,,40.683429,,,,,,
-1,https://www.zillow.com/homedetails/Milford-St-Brooklyn-NY-11208/2080990323_zpid/,-73.87679,FOR_RENT,,,,False,11208,Apartment for rent,"Milford St, Brooklyn, NY 11208","3 bds, 1.0 ba ,None sqft",USD,,"$2,500/mo",40.67338,Brooklyn,APARTMENT,NY,3,1.0,
,"https://www.zillow.com/b/972-Dumont-Ave-Brooklyn-NY/40.667857,-73.882538_ll/",-73.882538,,,,,False,,For Rent,"972 Dumont Ave, Brooklyn, NY"," bds,  ba , sqft",,,,40.667857,,,,,,
-1,https://www.zillow.com/homedetails/365-Milford-St-APT-1R-Brooklyn-NY-11208/2081014264_zpid/,-73.875691,FOR_RENT,,,,False,11208,Condo for rent,"365 Milford St APT 1R, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$1,800/mo",40.670095,Brooklyn,CONDO,NY,2,1.0,
-1,https://www.zillow.com/homedetails/249-Euclid-Ave-1-Brooklyn-NY-11208/2081015761_zpid/,-73.873677,FOR_RENT,,,,False,11208,Apartment for rent,"249 Euclid Ave # 1, Brooklyn, NY 11208","2 bds, 1.0 ba ,1200 sqft",USD,,"$2,400/mo",40.682577,Brooklyn,MULTI_FAMILY,NY,2,1.0,1200
-1,https://www.zillow.com/homedetails/Euclid-Ave-Brooklyn-NY-11208/2087776369_zpid/,-73.87094,FOR_RENT,,,,False,11208,Townhouse for rent,"Euclid Ave, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$1,700/mo",40.67135,Brooklyn,TOWNHOUSE,NY,2,1.0,
-1,https://www.zillow.com/homedetails/364-Atkins-Ave-2-Brooklyn-NY-11208/2081615299_zpid/,-73.87809,FOR_RENT,,,,False,11208,Apartment for rent,"364 Atkins Ave # 2, Brooklyn, NY 11208","3 bds, 1.5 ba ,2000 sqft",USD,,"$2,400/mo",40.669713,Brooklyn,APARTMENT,NY,3,1.5,2000
-1,https://www.zillow.com/homedetails/621-Euclid-Ave-APT-1R-Brooklyn-NY-11208/2081184187_zpid/,-73.870727,FOR_RENT,,,,False,11208,Apartment for rent,"621 Euclid Ave APT 1R, Brooklyn, NY 11208","3 bds, 1.0 ba ,840 sqft",USD,,"$2,400/mo",40.671808,Brooklyn,MULTI_FAMILY,NY,3,1.0,840
1901,https://www.zillow.com/homedetails/88-Crystal-St-Brooklyn-NY-11208/30644629_zpid/,-73.875041,FOR_RENT,,,,False,11208,House for rent,"88 Crystal St, Brooklyn, NY 11208","3 bds, 3.0 ba ,2080 sqft",USD,,"$1,836/mo",40.676658,Brooklyn,SINGLE_FAMILY,NY,3,3.0,2080
-1,https://www.zillow.com/homedetails/211-Etna-St-2-Brooklyn-NY-11208/2081026152_zpid/,-73.875846,FOR_RENT,,,,False,11208,Apartment for rent,"211 Etna St # 2, Brooklyn, NY 11208","3 bds, 1.0 ba ,1062 sqft",USD,,"$2,500/mo",40.686528,Brooklyn,APARTMENT,NY,3,1.0,1062
-1,https://www.zillow.com/homedetails/171-Essex-St-2-Brooklyn-NY-11208/2081041857_zpid/,-73.882815,FOR_RENT,,,,False,11208,Apartment for rent,"171 Essex St # 2, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$2,000/mo",40.680236,Brooklyn,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/173-Essex-St-2-Brooklyn-NY-11208/2081041864_zpid/,-73.882499,FOR_RENT,,,,False,11208,Apartment for rent,"173 Essex St # 2, Brooklyn, NY 11208","2 bds, 1.0 ba ,None sqft",USD,,"$1,950/mo",40.680133,Brooklyn,APARTMENT,NY,2,1.0,
-1,https://www.zillow.com/homedetails/Essex-St-Brooklyn-NY-11208/2081056249_zpid/,-73.88258,FOR_RENT,,,,False,11208,Apartment for rent,"Essex St, Brooklyn, NY 11208","3 bds, 1.0 ba ,None sqft",USD,,"$2,450/mo",40.67385,Brooklyn,APARTMENT,NY,3,1.0,
-1,https://www.zillow.com/homedetails/3101-Atlantic-Ave-2-Brooklyn-NY-11208/2081053454_zpid/,-73.88114,FOR_RENT,,,,False,11208,Apartment for rent,"3101 Atlantic Ave # 2, Brooklyn, NY 11208","3 bds, 1.0 ba ,None sqft",USD,,"$2,249/mo",40.679289,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/945-Liberty-Ave-2-Brooklyn-NY-11208/2081054279_zpid/,-73.874596,FOR_RENT,,,,False,11208,Apartment for rent,"945 Liberty Ave # 2, Brooklyn, NY 11208","3 bds, 1.0 ba ,None sqft",USD,,"$2,600/mo",40.677824,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/1394-Dumont-Ave-1-Brooklyn-NY-11208/2081059414_zpid/,-73.866262,FOR_RENT,,,,False,11208,Apartment for rent,"1394 Dumont Ave # 1, Brooklyn, NY 11208","3 bds, 1.0 ba ,1000 sqft",USD,,"$2,500/mo",40.670197,Brooklyn,APARTMENT,NY,3,1.0,1000
-1,https://www.zillow.com/homedetails/75-Hill-St-A1-Brooklyn-NY-11208/2081059747_zpid/,-73.870401,FOR_RENT,,,,False,11208,Apartment for rent,"75 Hill St # A1, Brooklyn, NY 11208","3 bds, 1.0 ba ,None sqft",USD,,"$2,299/mo",40.679143,Brooklyn,MULTI_FAMILY,NY,3,1.0,
-1,https://www.zillow.com/homedetails/8201-6th-Ave-2-Brooklyn-NY-11209/2106932838_zpid/,-74.02219,FOR_RENT,,,,False,11209,Apartment for rent,"8201 6th Ave # 2, Brooklyn, NY 11209","2 bds, 1.0 ba ,None sqft",USD,,"$2,100/mo",40.622639,Brooklyn,MULTI_FAMILY,NY,2,1.0,
-1,https://www.zillow.com/homedetails/245-96th-St-2-Brooklyn-NY-11209/2080926822_zpid/,-74.034433,FOR_RENT,,,,False,11209,Apartment for rent,"245 96th St # 2, Brooklyn, NY 11209","2 bds, 1.0 ba ,1100 sqft",USD,,"$2,400/mo",40.616957,Brooklyn,MULTI_FAMILY,NY,2,1.0,1100
-1,https://www.zillow.com/homedetails/219-78th-St-APT-6E-Brooklyn-NY-11209/2080929388_zpid/,-74.030511,FOR_RENT,,,,False,11209,Apartment for rent,"219 78th St APT 6E, Brooklyn, NY 11209","1 bds, 1.0 ba ,750 sqft",USD,,"$1,875/mo",40.62997,Brooklyn,MULTI_FAMILY,NY,1,1.0,750
,https://www.zillow.com/b/fort-hamilton-family-homes-brooklyn-ny-65bXPs/,-74.025218,,,,,False,,Fort Hamilton Family Homes,"222 Washington Rd, Brooklyn, NY"," bds,  ba , sqft",,,,40.609478,,,,,,
-1,https://www.zillow.com/homedetails/313-82nd-St-2-Brooklyn-NY-11209/2080941090_zpid/,-74.029266,FOR_RENT,,,,False,11209,Apartment for rent,"313 82nd St # 2, Brooklyn, NY 11209","3 bds, 1.0 ba ,1100 sqft",USD,,"$2,500/mo",40.626471,Brooklyn,MULTI_FAMILY,NY,3,1.0,1100
